"","values","timepoint","id","process"
"8420",0.135322237891088,20,"MA(1)_23","MA(1)"
"8421",-0.0231858600745424,21,"MA(1)_23","MA(1)"
"8422",0.0562013310154045,22,"MA(1)_23","MA(1)"
"8423",-0.0850561585498203,23,"MA(1)_23","MA(1)"
"8424",-0.0997191736463892,24,"MA(1)_23","MA(1)"
"8425",-0.0213386739246172,25,"MA(1)_23","MA(1)"
"8426",-0.0512985859837127,26,"MA(1)_23","MA(1)"
"8427",0.103784256646052,27,"MA(1)_23","MA(1)"
"8428",-0.0163435846395779,28,"MA(1)_23","MA(1)"
"8429",-0.00976089257563973,29,"MA(1)_23","MA(1)"
"8430",-0.0486555554220281,30,"MA(1)_23","MA(1)"
"8431",-0.012310068126668,31,"MA(1)_23","MA(1)"
"8432",-0.110739329402266,32,"MA(1)_23","MA(1)"
"8433",-0.170859360050361,33,"MA(1)_23","MA(1)"
"8434",-0.0702082585176142,34,"MA(1)_23","MA(1)"
"8435",0.00966556518164681,35,"MA(1)_23","MA(1)"
"8436",0.137864745077168,36,"MA(1)_23","MA(1)"
"8437",-0.0819876476214651,37,"MA(1)_23","MA(1)"
"8438",0.0323908877761352,38,"MA(1)_23","MA(1)"
"8439",0.0577308218953122,39,"MA(1)_23","MA(1)"
"8440",0.113540709474936,40,"MA(1)_23","MA(1)"
"8441",0.174600109156033,41,"MA(1)_23","MA(1)"
"8442",0.147759725511473,42,"MA(1)_23","MA(1)"
"8443",-0.0607242322778149,43,"MA(1)_23","MA(1)"
"8444",-0.161011703480662,44,"MA(1)_23","MA(1)"
"8445",-0.211555266902702,45,"MA(1)_23","MA(1)"
"8446",-0.0559366135795176,46,"MA(1)_23","MA(1)"
"8447",0.00148090723140928,47,"MA(1)_23","MA(1)"
"8448",0.050463094314098,48,"MA(1)_23","MA(1)"
"8449",-0.00241624730689403,49,"MA(1)_23","MA(1)"
"8450",0.116969444820852,50,"MA(1)_23","MA(1)"
"8451",0.0266170722268991,51,"MA(1)_23","MA(1)"
"8452",-0.209318686353515,52,"MA(1)_23","MA(1)"
"8453",-0.00980490850851597,53,"MA(1)_23","MA(1)"
"8454",0.150124939750822,54,"MA(1)_23","MA(1)"
"8455",-0.0362596327856085,55,"MA(1)_23","MA(1)"
"8456",-0.0903977329968693,56,"MA(1)_23","MA(1)"
"8457",0.00517912647526481,57,"MA(1)_23","MA(1)"
"8458",0.108161264308722,58,"MA(1)_23","MA(1)"
"8459",0.134091839140119,59,"MA(1)_23","MA(1)"
"8460",-0.00159010100329778,60,"MA(1)_23","MA(1)"
"8461",-0.0160976808892405,61,"MA(1)_23","MA(1)"
"8462",-0.0367802795573054,62,"MA(1)_23","MA(1)"
"8463",-0.010687465496888,63,"MA(1)_23","MA(1)"
"8464",0.184672194709194,64,"MA(1)_23","MA(1)"
"8465",-0.0372999464836323,65,"MA(1)_23","MA(1)"
"8466",-0.141260127619228,66,"MA(1)_23","MA(1)"
"8467",-0.17214930882451,67,"MA(1)_23","MA(1)"
"8468",0.02136860510639,68,"MA(1)_23","MA(1)"
"8469",-0.09145759002066,69,"MA(1)_23","MA(1)"
"8470",0.0240656091629228,70,"MA(1)_23","MA(1)"
"8471",-0.0139521777885884,71,"MA(1)_23","MA(1)"
"8472",-0.0304545625908086,72,"MA(1)_23","MA(1)"
"8473",0.0978465484912332,73,"MA(1)_23","MA(1)"
"8474",0.0419569702179984,74,"MA(1)_23","MA(1)"
"8475",0.0436197596921727,75,"MA(1)_23","MA(1)"
"8476",0.146073293007364,76,"MA(1)_23","MA(1)"
"8477",-0.190331654803245,77,"MA(1)_23","MA(1)"
"8478",-0.233995710321043,78,"MA(1)_23","MA(1)"
"8479",-0.102846053268119,79,"MA(1)_23","MA(1)"
"8480",-0.0180746469569525,80,"MA(1)_23","MA(1)"
"8481",0.0318233000761202,1,"MA(1)_24","MA(1)"
"8482",0.0634257270261729,2,"MA(1)_24","MA(1)"
"8483",-0.0415777939762806,3,"MA(1)_24","MA(1)"
"8484",0.0614009137627832,4,"MA(1)_24","MA(1)"
"8485",0.060500598628967,5,"MA(1)_24","MA(1)"
"8486",0.0550994062106373,6,"MA(1)_24","MA(1)"
"8487",-0.0288661015421592,7,"MA(1)_24","MA(1)"
"8488",-0.10349680933752,8,"MA(1)_24","MA(1)"
"8489",-0.0337036075163792,9,"MA(1)_24","MA(1)"
"8490",-0.131598334733331,10,"MA(1)_24","MA(1)"
"8491",0.00715058629748366,11,"MA(1)_24","MA(1)"
"8492",-0.0522906725268026,12,"MA(1)_24","MA(1)"
"8493",-0.173397605137912,13,"MA(1)_24","MA(1)"
"8494",-0.0239391672282881,14,"MA(1)_24","MA(1)"
"8495",-0.033616290800312,15,"MA(1)_24","MA(1)"
"8496",-0.052261106862746,16,"MA(1)_24","MA(1)"
"8497",0.140225743807221,17,"MA(1)_24","MA(1)"
"8498",0.122449539545603,18,"MA(1)_24","MA(1)"
"8499",0.0760333511737147,19,"MA(1)_24","MA(1)"
"8500",0.0132225718051156,20,"MA(1)_24","MA(1)"
"8501",-0.0634880370905437,21,"MA(1)_24","MA(1)"
"8502",-0.195170796344939,22,"MA(1)_24","MA(1)"
"8503",-0.0952551179340732,23,"MA(1)_24","MA(1)"
"8504",-0.0756068748907781,24,"MA(1)_24","MA(1)"
"8505",-0.0353546729496909,25,"MA(1)_24","MA(1)"
"8506",-0.012318500179316,26,"MA(1)_24","MA(1)"
"8507",0.00853146904631909,27,"MA(1)_24","MA(1)"
"8508",-0.00684839643113658,28,"MA(1)_24","MA(1)"
"8509",-0.0990345793259031,29,"MA(1)_24","MA(1)"
"8510",-0.0411268818388441,30,"MA(1)_24","MA(1)"
"8511",-0.0598922726584394,31,"MA(1)_24","MA(1)"
"8512",0.0378680340228995,32,"MA(1)_24","MA(1)"
"8513",0.176226303983806,33,"MA(1)_24","MA(1)"
"8514",0.126422943460037,34,"MA(1)_24","MA(1)"
"8515",-0.0811229161911326,35,"MA(1)_24","MA(1)"
"8516",-0.48992369440747,36,"MA(1)_24","MA(1)"
"8517",-0.14187807430451,37,"MA(1)_24","MA(1)"
"8518",0.03168446995717,38,"MA(1)_24","MA(1)"
"8519",-0.175449964186039,39,"MA(1)_24","MA(1)"
"8520",-0.0661518427649116,40,"MA(1)_24","MA(1)"
"8521",0.00440490416113428,41,"MA(1)_24","MA(1)"
"8522",-0.0336816983091298,42,"MA(1)_24","MA(1)"
"8523",-0.080535594380509,43,"MA(1)_24","MA(1)"
"8524",-0.0522901447409009,44,"MA(1)_24","MA(1)"
"8525",-0.0563505786046469,45,"MA(1)_24","MA(1)"
"8526",0.128715839900463,46,"MA(1)_24","MA(1)"
"8527",0.049669631623341,47,"MA(1)_24","MA(1)"
"8528",0.029841017140019,48,"MA(1)_24","MA(1)"
"8529",-0.0097786873958605,49,"MA(1)_24","MA(1)"
"8530",0.0433906721194905,50,"MA(1)_24","MA(1)"
"8531",-0.0862965041739158,51,"MA(1)_24","MA(1)"
"8532",0.0340231449973468,52,"MA(1)_24","MA(1)"
"8533",0.20787781255497,53,"MA(1)_24","MA(1)"
"8534",0.0512179960789508,54,"MA(1)_24","MA(1)"
"8535",0.0126276859307471,55,"MA(1)_24","MA(1)"
"8536",-0.0514698174924607,56,"MA(1)_24","MA(1)"
"8537",0.0939608521333082,57,"MA(1)_24","MA(1)"
"8538",0.152072032110438,58,"MA(1)_24","MA(1)"
"8539",0.0980749654755333,59,"MA(1)_24","MA(1)"
"8540",0.167646764897627,60,"MA(1)_24","MA(1)"
"8541",0.0989031604817279,61,"MA(1)_24","MA(1)"
"8542",-0.0277053428269029,62,"MA(1)_24","MA(1)"
"8543",0.114243258101255,63,"MA(1)_24","MA(1)"
"8544",0.10988130901047,64,"MA(1)_24","MA(1)"
"8545",-0.105143253467727,65,"MA(1)_24","MA(1)"
"8546",-0.175087446032156,66,"MA(1)_24","MA(1)"
"8547",-0.14181429590186,67,"MA(1)_24","MA(1)"
"8548",0.0980575612694508,68,"MA(1)_24","MA(1)"
"8549",-0.102777176210114,69,"MA(1)_24","MA(1)"
"8550",-0.0483246709718925,70,"MA(1)_24","MA(1)"
"8551",-0.0828590024097783,71,"MA(1)_24","MA(1)"
"8552",-0.0380018188010899,72,"MA(1)_24","MA(1)"
"8553",-0.0337965069022649,73,"MA(1)_24","MA(1)"
"8554",-0.0207055172788004,74,"MA(1)_24","MA(1)"
"8555",-0.138504803633828,75,"MA(1)_24","MA(1)"
"8556",-0.150267427059315,76,"MA(1)_24","MA(1)"
"8557",-0.0159369188155317,77,"MA(1)_24","MA(1)"
"8558",-0.00331787274189675,78,"MA(1)_24","MA(1)"
"8559",-0.00482231652381599,79,"MA(1)_24","MA(1)"
"8560",-0.0570826839918928,80,"MA(1)_24","MA(1)"
"8561",-0.112632457508717,1,"MA(1)_25","MA(1)"
"8562",-0.156994401076264,2,"MA(1)_25","MA(1)"
"8563",-0.0139791525263934,3,"MA(1)_25","MA(1)"
"8564",-0.13715172768969,4,"MA(1)_25","MA(1)"
"8565",-0.104558521137909,5,"MA(1)_25","MA(1)"
"8566",0.155583212817615,6,"MA(1)_25","MA(1)"
"8567",0.120491378879349,7,"MA(1)_25","MA(1)"
"8568",0.0304163282858715,8,"MA(1)_25","MA(1)"
"8569",-0.00180330957749364,9,"MA(1)_25","MA(1)"
"8570",-0.176594407316213,10,"MA(1)_25","MA(1)"
"8571",-0.202206803479534,11,"MA(1)_25","MA(1)"
"8572",-0.10779150748125,12,"MA(1)_25","MA(1)"
"8573",-0.167555782846699,13,"MA(1)_25","MA(1)"
"8574",-0.0499866889900299,14,"MA(1)_25","MA(1)"
"8575",0.0960653675332143,15,"MA(1)_25","MA(1)"
"8576",-0.0345737756075189,16,"MA(1)_25","MA(1)"
"8577",0.0675691941212835,17,"MA(1)_25","MA(1)"
"8578",0.19308444520817,18,"MA(1)_25","MA(1)"
"8579",-0.0391409780802546,19,"MA(1)_25","MA(1)"
"8580",0.0153505408148511,20,"MA(1)_25","MA(1)"
"8581",0.0391745855407331,21,"MA(1)_25","MA(1)"
"8582",0.0222771463890151,22,"MA(1)_25","MA(1)"
"8583",0.242986828203002,23,"MA(1)_25","MA(1)"
"8584",-0.0638538518032599,24,"MA(1)_25","MA(1)"
"8585",-0.173779127486319,25,"MA(1)_25","MA(1)"
"8586",0.0461373653994325,26,"MA(1)_25","MA(1)"
"8587",0.0429433174667503,27,"MA(1)_25","MA(1)"
"8588",-0.112214060977857,28,"MA(1)_25","MA(1)"
"8589",-0.136106216063054,29,"MA(1)_25","MA(1)"
"8590",-0.155896351617162,30,"MA(1)_25","MA(1)"
"8591",-0.0989545233143827,31,"MA(1)_25","MA(1)"
"8592",0.010218081421866,32,"MA(1)_25","MA(1)"
"8593",0.00546215097894984,33,"MA(1)_25","MA(1)"
"8594",0.0345051614788649,34,"MA(1)_25","MA(1)"
"8595",0.129337219205847,35,"MA(1)_25","MA(1)"
"8596",-0.0981815664962614,36,"MA(1)_25","MA(1)"
"8597",-0.132125262877944,37,"MA(1)_25","MA(1)"
"8598",-0.138242338840898,38,"MA(1)_25","MA(1)"
"8599",-0.134551457190469,39,"MA(1)_25","MA(1)"
"8600",-0.0110250323218304,40,"MA(1)_25","MA(1)"
"8601",0.0156332387771744,41,"MA(1)_25","MA(1)"
"8602",0.0891213965639321,42,"MA(1)_25","MA(1)"
"8603",-0.0148063407510329,43,"MA(1)_25","MA(1)"
"8604",0.0590655100687307,44,"MA(1)_25","MA(1)"
"8605",0.0267315750673353,45,"MA(1)_25","MA(1)"
"8606",0.0265130346077973,46,"MA(1)_25","MA(1)"
"8607",-0.223113649083431,47,"MA(1)_25","MA(1)"
"8608",-0.0585825362961463,48,"MA(1)_25","MA(1)"
"8609",-0.0595853345936872,49,"MA(1)_25","MA(1)"
"8610",-0.0141818162755137,50,"MA(1)_25","MA(1)"
"8611",0.0527781762369173,51,"MA(1)_25","MA(1)"
"8612",-0.116196745019494,52,"MA(1)_25","MA(1)"
"8613",-0.0910779571126473,53,"MA(1)_25","MA(1)"
"8614",0.189966264519438,54,"MA(1)_25","MA(1)"
"8615",-0.0211075687084433,55,"MA(1)_25","MA(1)"
"8616",-0.122105518405505,56,"MA(1)_25","MA(1)"
"8617",-0.122307795212246,57,"MA(1)_25","MA(1)"
"8618",0.0961844207606123,58,"MA(1)_25","MA(1)"
"8619",-0.137393016632232,59,"MA(1)_25","MA(1)"
"8620",-0.219619790670911,60,"MA(1)_25","MA(1)"
"8621",-0.0527474679640416,61,"MA(1)_25","MA(1)"
"8622",-0.00315547814286443,62,"MA(1)_25","MA(1)"
"8623",-0.130760799663145,63,"MA(1)_25","MA(1)"
"8624",0.0639099782843261,64,"MA(1)_25","MA(1)"
"8625",-0.0914093112216251,65,"MA(1)_25","MA(1)"
"8626",-0.169859396001179,66,"MA(1)_25","MA(1)"
"8627",0.0956938259573952,67,"MA(1)_25","MA(1)"
"8628",0.0672266711657048,68,"MA(1)_25","MA(1)"
"8629",-0.0342353931819388,69,"MA(1)_25","MA(1)"
"8630",0.16306184143116,70,"MA(1)_25","MA(1)"
"8631",-0.0401500410165222,71,"MA(1)_25","MA(1)"
"8632",-0.0518266969543645,72,"MA(1)_25","MA(1)"
"8633",-0.0683789555967361,73,"MA(1)_25","MA(1)"
"8634",0.0972778453978763,74,"MA(1)_25","MA(1)"
"8635",0.0138896073048479,75,"MA(1)_25","MA(1)"
"8636",-0.0117708671176429,76,"MA(1)_25","MA(1)"
"8637",-0.11104297101035,77,"MA(1)_25","MA(1)"
"8638",-0.0316542040395809,78,"MA(1)_25","MA(1)"
"8639",-0.0965287118242696,79,"MA(1)_25","MA(1)"
"8640",0.113696756545111,80,"MA(1)_25","MA(1)"
"8641",0.0295959355841038,1,"MA(1)_26","MA(1)"
"8642",-0.00303434391978465,2,"MA(1)_26","MA(1)"
"8643",0.0630543052269747,3,"MA(1)_26","MA(1)"
"8644",-0.00793977018023386,4,"MA(1)_26","MA(1)"
"8645",-0.00151862102912004,5,"MA(1)_26","MA(1)"
"8646",0.0187586351118952,6,"MA(1)_26","MA(1)"
"8647",0.0966694721863954,7,"MA(1)_26","MA(1)"
"8648",0.0326247885425161,8,"MA(1)_26","MA(1)"
"8649",0.0404161088915348,9,"MA(1)_26","MA(1)"
"8650",0.17778132908178,10,"MA(1)_26","MA(1)"
"8651",0.0623540517850869,11,"MA(1)_26","MA(1)"
"8652",-0.0589469215597954,12,"MA(1)_26","MA(1)"
"8653",0.215006305361127,13,"MA(1)_26","MA(1)"
"8654",0.111498816137122,14,"MA(1)_26","MA(1)"
"8655",0.10721467919983,15,"MA(1)_26","MA(1)"
"8656",0.0429968518281678,16,"MA(1)_26","MA(1)"
"8657",-0.109278431454251,17,"MA(1)_26","MA(1)"
"8658",-0.217248034246733,18,"MA(1)_26","MA(1)"
"8659",0.00973116758054944,19,"MA(1)_26","MA(1)"
"8660",-0.02728712737622,20,"MA(1)_26","MA(1)"
"8661",0.0190684872749387,21,"MA(1)_26","MA(1)"
"8662",0.273959018701985,22,"MA(1)_26","MA(1)"
"8663",0.138683059335826,23,"MA(1)_26","MA(1)"
"8664",0.0421095079792061,24,"MA(1)_26","MA(1)"
"8665",-0.0799389886682158,25,"MA(1)_26","MA(1)"
"8666",-0.173389165764845,26,"MA(1)_26","MA(1)"
"8667",-0.20221288350801,27,"MA(1)_26","MA(1)"
"8668",-0.268140844700581,28,"MA(1)_26","MA(1)"
"8669",-0.0732831653063818,29,"MA(1)_26","MA(1)"
"8670",-0.066227234192366,30,"MA(1)_26","MA(1)"
"8671",0.0749665554812426,31,"MA(1)_26","MA(1)"
"8672",0.0337417449599617,32,"MA(1)_26","MA(1)"
"8673",-0.0956717069070022,33,"MA(1)_26","MA(1)"
"8674",-0.139801257621794,34,"MA(1)_26","MA(1)"
"8675",0.0535976753007296,35,"MA(1)_26","MA(1)"
"8676",0.0352448221216488,36,"MA(1)_26","MA(1)"
"8677",0.0109731080245998,37,"MA(1)_26","MA(1)"
"8678",0.133701565832718,38,"MA(1)_26","MA(1)"
"8679",0.191854198946144,39,"MA(1)_26","MA(1)"
"8680",-0.0476506388491801,40,"MA(1)_26","MA(1)"
"8681",-0.0499081521491739,41,"MA(1)_26","MA(1)"
"8682",0.105680240736548,42,"MA(1)_26","MA(1)"
"8683",0.158350901580934,43,"MA(1)_26","MA(1)"
"8684",0.210816479491957,44,"MA(1)_26","MA(1)"
"8685",0.037414275589525,45,"MA(1)_26","MA(1)"
"8686",-0.0620107277160443,46,"MA(1)_26","MA(1)"
"8687",-0.213146583187166,47,"MA(1)_26","MA(1)"
"8688",0.0700757460904497,48,"MA(1)_26","MA(1)"
"8689",0.0455978794198432,49,"MA(1)_26","MA(1)"
"8690",0.0256599890921062,50,"MA(1)_26","MA(1)"
"8691",0.00221397480393875,51,"MA(1)_26","MA(1)"
"8692",0.124160431458391,52,"MA(1)_26","MA(1)"
"8693",-0.0172955039278104,53,"MA(1)_26","MA(1)"
"8694",-0.167050363158244,54,"MA(1)_26","MA(1)"
"8695",-0.131629180146487,55,"MA(1)_26","MA(1)"
"8696",-0.150742497072459,56,"MA(1)_26","MA(1)"
"8697",-0.149810788537325,57,"MA(1)_26","MA(1)"
"8698",-0.0720390802196449,58,"MA(1)_26","MA(1)"
"8699",0.0389495054793067,59,"MA(1)_26","MA(1)"
"8700",0.0615841444625545,60,"MA(1)_26","MA(1)"
"8701",0.0859232524344021,61,"MA(1)_26","MA(1)"
"8702",-0.0742758225583512,62,"MA(1)_26","MA(1)"
"8703",-0.122322586768748,63,"MA(1)_26","MA(1)"
"8704",0.0223863731681195,64,"MA(1)_26","MA(1)"
"8705",-0.0121775280684874,65,"MA(1)_26","MA(1)"
"8706",0.0543093466094908,66,"MA(1)_26","MA(1)"
"8707",-0.069873427717093,67,"MA(1)_26","MA(1)"
"8708",-0.237022191493702,68,"MA(1)_26","MA(1)"
"8709",-0.0765230162101991,69,"MA(1)_26","MA(1)"
"8710",-0.0245709200829183,70,"MA(1)_26","MA(1)"
"8711",0.200899918968524,71,"MA(1)_26","MA(1)"
"8712",0.0322775384886582,72,"MA(1)_26","MA(1)"
"8713",-0.187387158540777,73,"MA(1)_26","MA(1)"
"8714",-0.0757050013944794,74,"MA(1)_26","MA(1)"
"8715",-0.0620615442452913,75,"MA(1)_26","MA(1)"
"8716",0.035611028492709,76,"MA(1)_26","MA(1)"
"8717",0.0114332776539631,77,"MA(1)_26","MA(1)"
"8718",0.014172382868453,78,"MA(1)_26","MA(1)"
"8719",-0.191725429209197,79,"MA(1)_26","MA(1)"
"8720",-0.00809264651042466,80,"MA(1)_26","MA(1)"
"8721",0.190774191530708,1,"MA(1)_27","MA(1)"
"8722",-0.0306579981301076,2,"MA(1)_27","MA(1)"
"8723",-0.176324479760025,3,"MA(1)_27","MA(1)"
"8724",-0.167644188204176,4,"MA(1)_27","MA(1)"
"8725",-0.0142146333885343,5,"MA(1)_27","MA(1)"
"8726",0.0124982429710425,6,"MA(1)_27","MA(1)"
"8727",0.116016526245163,7,"MA(1)_27","MA(1)"
"8728",0.259760224482055,8,"MA(1)_27","MA(1)"
"8729",0.109169976939142,9,"MA(1)_27","MA(1)"
"8730",-0.118998951160665,10,"MA(1)_27","MA(1)"
"8731",-0.0479223696023399,11,"MA(1)_27","MA(1)"
"8732",0.158422624108656,12,"MA(1)_27","MA(1)"
"8733",0.0786128187894847,13,"MA(1)_27","MA(1)"
"8734",-0.0682595451474561,14,"MA(1)_27","MA(1)"
"8735",-0.136712275490732,15,"MA(1)_27","MA(1)"
"8736",-0.205495911532735,16,"MA(1)_27","MA(1)"
"8737",-0.171955681016305,17,"MA(1)_27","MA(1)"
"8738",-0.0453272361874171,18,"MA(1)_27","MA(1)"
"8739",0.0309240504095521,19,"MA(1)_27","MA(1)"
"8740",-0.0447050663055887,20,"MA(1)_27","MA(1)"
"8741",-0.138185248809609,21,"MA(1)_27","MA(1)"
"8742",-0.0373691465845362,22,"MA(1)_27","MA(1)"
"8743",-0.00353533398786626,23,"MA(1)_27","MA(1)"
"8744",-0.302637631578786,24,"MA(1)_27","MA(1)"
"8745",-0.242331651569285,25,"MA(1)_27","MA(1)"
"8746",-0.148667273661957,26,"MA(1)_27","MA(1)"
"8747",-0.00631160129978374,27,"MA(1)_27","MA(1)"
"8748",0.142962930112576,28,"MA(1)_27","MA(1)"
"8749",0.0845897441152672,29,"MA(1)_27","MA(1)"
"8750",-0.00209412338928193,30,"MA(1)_27","MA(1)"
"8751",-0.101976393624254,31,"MA(1)_27","MA(1)"
"8752",0.147464149515709,32,"MA(1)_27","MA(1)"
"8753",-0.0831476768659151,33,"MA(1)_27","MA(1)"
"8754",-0.102805385226667,34,"MA(1)_27","MA(1)"
"8755",0.0809425837606486,35,"MA(1)_27","MA(1)"
"8756",0.105866313121121,36,"MA(1)_27","MA(1)"
"8757",0.0947366684841895,37,"MA(1)_27","MA(1)"
"8758",0.0097595097738533,38,"MA(1)_27","MA(1)"
"8759",0.0719444719679155,39,"MA(1)_27","MA(1)"
"8760",-0.169797462881236,40,"MA(1)_27","MA(1)"
"8761",-0.107438552575883,41,"MA(1)_27","MA(1)"
"8762",0.131404484357032,42,"MA(1)_27","MA(1)"
"8763",0.286229899247313,43,"MA(1)_27","MA(1)"
"8764",-0.0580005982700576,44,"MA(1)_27","MA(1)"
"8765",-0.16790361660039,45,"MA(1)_27","MA(1)"
"8766",-0.219454524070369,46,"MA(1)_27","MA(1)"
"8767",-0.0267219509297443,47,"MA(1)_27","MA(1)"
"8768",0.0519467683372359,48,"MA(1)_27","MA(1)"
"8769",-0.0266295178859318,49,"MA(1)_27","MA(1)"
"8770",-0.0639525955902239,50,"MA(1)_27","MA(1)"
"8771",-0.00155510439174842,51,"MA(1)_27","MA(1)"
"8772",0.0862132892229886,52,"MA(1)_27","MA(1)"
"8773",-0.0941927822828393,53,"MA(1)_27","MA(1)"
"8774",0.118962212958333,54,"MA(1)_27","MA(1)"
"8775",0.153872489849393,55,"MA(1)_27","MA(1)"
"8776",0.0679668883067568,56,"MA(1)_27","MA(1)"
"8777",0.123714398020586,57,"MA(1)_27","MA(1)"
"8778",0.0859591616336985,58,"MA(1)_27","MA(1)"
"8779",0.119019038264002,59,"MA(1)_27","MA(1)"
"8780",-0.0719850774373457,60,"MA(1)_27","MA(1)"
"8781",6.42308747552459e-05,61,"MA(1)_27","MA(1)"
"8782",-0.00788083698229234,62,"MA(1)_27","MA(1)"
"8783",0.256196858480651,63,"MA(1)_27","MA(1)"
"8784",0.0361188851869238,64,"MA(1)_27","MA(1)"
"8785",-0.17698912840768,65,"MA(1)_27","MA(1)"
"8786",-0.0239363699882381,66,"MA(1)_27","MA(1)"
"8787",0.000458437086381849,67,"MA(1)_27","MA(1)"
"8788",-0.072419214510833,68,"MA(1)_27","MA(1)"
"8789",0.0292948587236944,69,"MA(1)_27","MA(1)"
"8790",-0.0138556701259855,70,"MA(1)_27","MA(1)"
"8791",0.0589493105786659,71,"MA(1)_27","MA(1)"
"8792",-0.0638158338902662,72,"MA(1)_27","MA(1)"
"8793",0.0416083149292779,73,"MA(1)_27","MA(1)"
"8794",0.0919398312302946,74,"MA(1)_27","MA(1)"
"8795",-0.000921844864129232,75,"MA(1)_27","MA(1)"
"8796",-0.0640017571321246,76,"MA(1)_27","MA(1)"
"8797",-0.0627673796326271,77,"MA(1)_27","MA(1)"
"8798",0.0477246966691212,78,"MA(1)_27","MA(1)"
"8799",0.21476704751897,79,"MA(1)_27","MA(1)"
"8800",0.305512398699949,80,"MA(1)_27","MA(1)"
"8801",-0.0825157675974506,1,"MA(1)_28","MA(1)"
"8802",-0.135688498067727,2,"MA(1)_28","MA(1)"
"8803",-0.235245849337754,3,"MA(1)_28","MA(1)"
"8804",-0.0565326981658003,4,"MA(1)_28","MA(1)"
"8805",0.0596464213419324,5,"MA(1)_28","MA(1)"
"8806",0.0508077497480493,6,"MA(1)_28","MA(1)"
"8807",0.0138820562042792,7,"MA(1)_28","MA(1)"
"8808",-0.0303020778193047,8,"MA(1)_28","MA(1)"
"8809",0.171697496604352,9,"MA(1)_28","MA(1)"
"8810",0.008044609052485,10,"MA(1)_28","MA(1)"
"8811",0.125790827325777,11,"MA(1)_28","MA(1)"
"8812",0.0662106740197781,12,"MA(1)_28","MA(1)"
"8813",-0.0735494273479656,13,"MA(1)_28","MA(1)"
"8814",-0.216166445553372,14,"MA(1)_28","MA(1)"
"8815",0.0335658298904696,15,"MA(1)_28","MA(1)"
"8816",0.178695069340081,16,"MA(1)_28","MA(1)"
"8817",0.0106664784451039,17,"MA(1)_28","MA(1)"
"8818",-0.0031189585763623,18,"MA(1)_28","MA(1)"
"8819",0.0441225692790896,19,"MA(1)_28","MA(1)"
"8820",-0.0039270536114658,20,"MA(1)_28","MA(1)"
"8821",-0.0698455090399296,21,"MA(1)_28","MA(1)"
"8822",-0.0803330376181907,22,"MA(1)_28","MA(1)"
"8823",0.049615193177492,23,"MA(1)_28","MA(1)"
"8824",-0.126640435585788,24,"MA(1)_28","MA(1)"
"8825",-0.101555332463224,25,"MA(1)_28","MA(1)"
"8826",0.0465161294573245,26,"MA(1)_28","MA(1)"
"8827",-0.14110849571194,27,"MA(1)_28","MA(1)"
"8828",-0.0949374889236132,28,"MA(1)_28","MA(1)"
"8829",-0.0997061094496516,29,"MA(1)_28","MA(1)"
"8830",-0.131594909519939,30,"MA(1)_28","MA(1)"
"8831",0.139399430955297,31,"MA(1)_28","MA(1)"
"8832",0.107303880741076,32,"MA(1)_28","MA(1)"
"8833",0.177402631777569,33,"MA(1)_28","MA(1)"
"8834",0.0565765463805073,34,"MA(1)_28","MA(1)"
"8835",0.11407011682364,35,"MA(1)_28","MA(1)"
"8836",-0.0282675020583389,36,"MA(1)_28","MA(1)"
"8837",-0.112162979487238,37,"MA(1)_28","MA(1)"
"8838",0.00345892707858702,38,"MA(1)_28","MA(1)"
"8839",-0.0471335687808634,39,"MA(1)_28","MA(1)"
"8840",0.0290356902919223,40,"MA(1)_28","MA(1)"
"8841",0.0498172554600817,41,"MA(1)_28","MA(1)"
"8842",0.0419437073481295,42,"MA(1)_28","MA(1)"
"8843",0.00742778548509876,43,"MA(1)_28","MA(1)"
"8844",0.0340157337789597,44,"MA(1)_28","MA(1)"
"8845",-0.124114472269493,45,"MA(1)_28","MA(1)"
"8846",0.163264578721356,46,"MA(1)_28","MA(1)"
"8847",-0.122487504267897,47,"MA(1)_28","MA(1)"
"8848",-0.175644582172386,48,"MA(1)_28","MA(1)"
"8849",-0.00254938564338425,49,"MA(1)_28","MA(1)"
"8850",0.0796918633019808,50,"MA(1)_28","MA(1)"
"8851",-0.0542316343558571,51,"MA(1)_28","MA(1)"
"8852",0.00278370245031509,52,"MA(1)_28","MA(1)"
"8853",-0.128038329291138,53,"MA(1)_28","MA(1)"
"8854",-0.292441906215274,54,"MA(1)_28","MA(1)"
"8855",-0.11499981403385,55,"MA(1)_28","MA(1)"
"8856",-0.0782919542789103,56,"MA(1)_28","MA(1)"
"8857",-0.0229717973750755,57,"MA(1)_28","MA(1)"
"8858",0.186174115186494,58,"MA(1)_28","MA(1)"
"8859",0.00449401382285117,59,"MA(1)_28","MA(1)"
"8860",-0.0624769700857136,60,"MA(1)_28","MA(1)"
"8861",0.0380747602346056,61,"MA(1)_28","MA(1)"
"8862",-0.0509675710877083,62,"MA(1)_28","MA(1)"
"8863",-0.07924521874229,63,"MA(1)_28","MA(1)"
"8864",-0.201405027600543,64,"MA(1)_28","MA(1)"
"8865",-0.11632802803755,65,"MA(1)_28","MA(1)"
"8866",-0.117096391548945,66,"MA(1)_28","MA(1)"
"8867",-0.0756848531853469,67,"MA(1)_28","MA(1)"
"8868",0.0186593882635611,68,"MA(1)_28","MA(1)"
